id,lon,lat
957749491,-122.96641,49.2383705
959508139,-123.1347841,49.2637211
961002756,-123.163261,49.2637686
965755379,-122.949735,49.2034568
965755439,-122.949775,49.2034925
971131061,-123.0777932,49.2815418
971212692,-123.023833,49.2327002
972999857,-123.1306845,49.2636752
973007268,-123.1298503,49.2636245
974735930,-123.1381671,49.2615797
981627840,-122.9472524,49.191214
984955699,-123.1390412,49.2637649
987243004,-123.1256923,49.263554
998565286,-123.1153899,49.2606319
1013047802,-123.001938,49.2596044
1104199460,-123.168625,49.2642078
1105767687,-123.1472574,49.2705703
1106841262,-123.1849414,49.2563231
1106843159,-123.18492,49.255977
1116400381,-123.1382643,49.2609085
1116401301,-123.1389468,49.2601931
1128782638,-123.1009591,49.2470543
1128955024,-123.1525549,49.2682468
1141732176,-123.1269819,49.2572846
1141735533,-123.127169,49.2579918
1144410274,-123.140707,49.269446
1187574399,-123.123057,49.2748252
1188407756,-123.0340382,49.2499167
1189678678,-123.1463685,49.2635437
1190106969,-123.122457,49.2631899
1198757905,-123.1211166,49.2753425
1198758970,-123.120775,49.275246
1198763177,-123.120309,49.2755974
1199551298,-123.0332492,49.2620492
1205355496,-123.0896714,49.2572991
1209176811,-123.1219573,49.2741
1211448663,-123.0773106,49.2505553
1211487881,-122.9779761,49.2804925
1219243940,-123.121753,49.2756803
1219245219,-123.121587,49.2757912
1219255827,-123.121114,49.2760962
1222242100,-123.0061178,49.256509
1240307424,-123.1852738,49.2636258
1247816937,-123.069653,49.2758
1247817627,-123.069294,49.2754879
1262378179,-123.1220615,49.2631815
1262624838,-123.178806,49.197361
1262646426,-123.174175,49.1976375
1264111210,-123.17849,49.195091
1296953554,-123.1396816,49.2637874
1304276236,-123.05329,49.2810042
1305429255,-123.1462727,49.2678759
1324506542,-123.1395508,49.2662923
1339095361,-123.0579502,49.2813917
1342879127,-123.149817,49.2726415
1366656131,-123.064364,49.2445983
1374379914,-123.098194,49.2784257
1378233730,-123.0822591,49.252902399999996
1381208083,-123.1276301,49.2778449
1382080575,-123.03418,49.2691037
1382342496,-123.1507133,49.2679352
1383737622,-123.118655,49.2749531
1383813421,-123.1256382,49.2766293
1383816989,-123.1258792,49.2767875
1383818167,-123.1259319,49.2768123
1394375543,-123.1399736,49.2338606
1406591838,-123.0537462,49.2810095
1407840913,-123.049888,49.281406
1431526719,-123.0908832,49.2299673
1446447418,-122.9499055,49.2194809
1451041937,-123.118815,49.285504
1452610104,-123.1007513,49.2793514
1491136504,-123.1252531,49.2845287
1492929399,-123.0489809,49.2812536
1493002202,-123.1472791,49.2726439
1493591696,-123.103757,49.283151
1493594107,-123.1044882,49.2830557
1493600856,-123.1049771,49.2831498
1493617637,-123.1023773,49.2834563
1493619259,-123.102736,49.2835451
1606145238,-123.123269,49.2743433
1609793040,-123.125224,49.2799957
1650984420,-123.1401353,49.2081527
1677923003,-122.9704204,49.2198271
1682764807,-123.1304363,49.2109227
1682930496,-123.1140975,49.2633589
1684232452,-123.1287459,49.2269711
1694010357,-123.1403014,49.2079075
1702168201,-123.1845122,49.2345961
1702213211,-123.1595022,49.2344723
1702227659,-123.157945,49.2345042
1702227745,-123.1587655,49.2347568
1702406311,-123.1853564,49.2572249
1704197757,-123.092205,49.210637
1704261657,-122.960808,49.2187017
1704274538,-122.9821688,49.2230985
1704274548,-122.9815414,49.2229075
1704274572,-122.9757219,49.2204967
1704274579,-122.9765543,49.2212878
1704974585,-122.983964,49.2236028
1705042963,-122.99048,49.2257138
1707487654,-123.119664,49.2732782
1712383297,-123.0925992,49.2106207
1718184799,-123.0426538,49.2058672
1722586951,-123.187281,49.2634035
