id,lat,lon,name
136052336,49.2668409,-123.142937,Fifth and Pine Pop-up Park (Pollinator Project)
136810316,49.2694106,-122.7630578,Mclean Park
137615842,49.2747314,-123.0935564,Trillium Park
138096984,49.1829153,-122.8609971,Evergreen Park
152368911,49.1451287,-123.1539969,Park Lane Neighbourhood Park
155466984,49.1839471,-123.1488777,Larry Berg Flight Path Park
155466993,49.1886722,-123.1455162,Burkeville Neighbourhood Park
158628605,49.2643909,-122.7408869,Blakeburn Park
162543385,49.2655479,-122.9688844,Sumas Park
162828368,49.263682,-122.9718147,Broadway-Woolwich Park
163089925,49.3296049,-123.0624722,Greenwood Park
163539443,49.2712315,-123.1103114,Hinge Park
165576006,49.2361781,-122.9951271,Forest Glen Park
165743014,49.3115796,-123.0758966,
165743017,49.3119047,-123.0857608,Waterfront Park
165743018,49.3113304,-123.0766919,
165743036,49.3126924,-123.0845404,
165743038,49.3122201,-123.0760829,
166074368,49.328277,-123.0769186,Wagg Creek Park
166319014,49.317572,-123.103149,
167534247,49.2666738,-122.7952903,Shiloh Park
170530924,49.2035534,-122.9049146,Westminster Pier Park
174200073,49.3304761,-123.0312151,Hastings Creek Park
177130242,49.3251992,-123.0423766,Eastview Park
177779233,49.120927,-123.1641759,Great West Cannery Park
177921214,49.2926543,-122.8150689,Eagle Mountain Hydro right of way
178068181,49.1145922,-123.1519789,London Farm
179219507,49.1253954,-123.1830092,Steveston Town Square Park
179554084,49.1181421,-123.1560297,
180342350,49.1138766,-122.8164135,Owl Park
182073020,49.2442865,-122.7800465,Routley Park
182422658,49.3175607,-123.0685096,St Andrews Park
184132314,49.1195236,-123.0978506,Woodward's Landing Park
184817653,49.1136668,-123.1475449,
186075041,49.3304998,-123.0446419,Kirkstone Park
190122597,49.124882,-122.8636869,
190122603,49.126171,-122.8635919,
190126214,49.3224936,-123.1024805,MacKay Park
207421826,49.3374561,-123.0871502,
207566107,49.3362299,-123.0855351,
212904864,49.2669084,-122.7794333,Lions Park
213892455,49.2581079,-122.9018265,Stoney Creek Park
215632942,49.2878424,-123.0071347,
215632943,49.2871291,-123.0057909,
216240357,49.2876961,-122.7516634,Leigh Park
216250815,49.2660957,-122.8125728,Mariner Park
216630340,49.2500781,-122.8881098,Brookmere Park
216632453,49.2396514,-122.7699345,
216633244,49.2388493,-122.7852899,Skyline Park
216649229,49.2567012,-122.8536549,Good Neighbour Park
216650173,49.257351,-122.8377637,Crane Park
216650294,49.2576309,-122.8882259,Cottonwood Park
216677589,49.2651901,-122.892542,Oakdale Park
216690273,49.2626197,-122.8019226,Keets Park
216697312,49.2329693,-122.7904893,Coutts Park
216906501,49.2640951,-122.9107011,
217022330,49.3031102,-122.770073,Galette Park
217056512,49.2659257,-122.8519196,Crestwood Park
217268988,49.2977948,-122.8301916,Cedarwood Park
218339637,49.3573233,-123.0879601,Alpine Park
218553734,49.2913332,-122.8276096,Noons Creek Park
218614444,49.3361318,-123.0402661,
219900654,49.3387576,-123.0627327,
219900655,49.3428172,-123.066337,
219900656,49.3352549,-123.0656286,
219900658,49.3378466,-123.0630677,
219900664,49.3360653,-123.0648886,
219900667,49.3439208,-123.065879,
219900668,49.3354184,-123.0647997,
219900670,49.339811,-123.0629869,
219900671,49.3367432,-123.0645758,
219900675,49.3407341,-123.0609668,
220267937,49.3378591,-123.0668104,
220271174,49.3570092,-123.0838671,Mosquito Creek Park
220286852,49.3437763,-123.0512467,
221409624,49.2688296,-123.0285467,Thunderbird Park
225505779,49.1430367,-123.1644509,Wowk Neighbourhood Park
232690782,49.3438041,-123.2617985,Meadfeild Park
233263761,49.1970065,-122.7855833,West Fraser Heights Park
241416743,49.2806156,-123.1262392,One Wall Centre Park
243592034,49.2838311,-122.7529856,Davison Park
247358137,49.2866999,-122.9907243,Capitol Hill Reservoir Park
248688627,49.2114077,-123.0173568,Kaymar Creek Ravine Park
253895217,49.2718858,-122.8885224,Ailsa Park
253933791,49.1725875,-123.1961688,Terra Nova Rural Park
255161266,49.3339077,-123.0988117,Dudley Place
255622320,49.322823,-123.0474435,Loutet Park
255702163,49.126261,-123.1017556,Lee Slough
256251625,49.1387614,-123.1890665,Manoah Steves Neighbourhood School Park
256257129,49.1256099,-123.1965023,Garry Point Park
256490516,49.2303207,-123.2054253,
256627401,49.2790944,-122.7345009,Sun Valley Park
256644382,49.2605698,-122.7791064,Rowland Park
256780254,49.2570364,-123.0900874,McAuley Park
259487934,49.3299175,-123.0715546,Crickmay Park
259487935,49.3286113,-123.0718026,Rodger Burnes Green
259659306,49.3285468,-123.0725718,Rey Sargent Park
263765068,49.2244206,-122.9315046,Graham Park
263909016,49.1266659,-123.084924,Model Airplane Park
265699112,49.324861,-123.0997306,Heywood Park
270768497,49.2649938,-122.8062326,Ranch Park
283016025,49.2297505,-123.0699247,Tecumseh Park
295761345,49.335833,-123.1522322,Chatwin Park
300703915,49.2862418,-122.7487804,Victoria Park
301323869,49.2544814,-123.1048545,
301853061,49.2815492,-123.1127107,BC Hydro Plaza
302428097,49.1946553,-122.9236999,Port Royal Park
305651148,49.2611304,-122.7823016,Granny Smith Park
307245775,49.3452217,-123.2031827,Benbow Park
307245776,49.3436008,-123.1959108,Altamont Park
307250198,49.2266267,-123.0093811,Kinnee Park
310329444,49.2246509,-122.9922954,Lobley Park
311634303,49.2943963,-122.7535472,Galloway Park
317976172,49.3316303,-123.1724122,John Richardson Park
321088759,49.256575,-123.0689989,MacInnis Park
322775352,49.1930256,-122.9275075,Red Boat Park
322874164,49.180257,-122.9649567,VLA Park
324102368,49.2620541,-123.1209201,
326974545,49.2665147,-123.1415253,6th & Fir
329765813,49.2785173,-123.0734439,Woodland Park
336146399,49.2815639,-123.0418087,Momiji Garden
338705614,49.2752232,-123.1571469,Kitsilano Beach Park
341695404,49.2765883,-123.2179289,Spanish Banks Beach Park
341703892,49.2784724,-123.2322065,Spanish Banks - West
343249646,49.2677784,-122.7523161,Birchwood Park
349356321,49.2393665,-122.8870828,Lower Lougheed Park
349358581,49.2498336,-122.8096833,Alouette Park
349358624,49.3058374,-122.7822716,Blue Jay Park
349360032,49.2433241,-122.8842493,Guilby Park
349365036,49.2422868,-122.876326,Burns Park
355986583,49.2895556,-123.0594607,Park Site at Trinity St
355986773,49.2909554,-123.0564969,
355986774,49.2914169,-123.0545483,
355988680,49.2919411,-123.0519287,
355988682,49.2923913,-123.0493055,
359441760,49.2826073,-123.0343869,Slidey Slides
361089198,49.284949,-123.0378612,Hastings Park
361307167,49.2194884,-123.0388499,
361307168,49.2191922,-123.0380397,
362291266,49.2877349,-123.1419219,Morton Park
363059124,49.2725321,-123.1033092,Creekside Park
363401912,49.2929854,-123.1489722,Second Beach Picnic Area
363907229,49.2872711,-123.1421376,Morton Park
367274001,49.2869403,-122.8274765,
367312372,49.2560628,-123.1124111,Lilian To Park
369628903,49.31866,-122.9431649,Strathcona Park
369713597,49.2316058,-122.9860491,Royal Oakland Park
369766797,49.310955,-123.0354484,Seylynn Park
369766812,49.3090171,-123.0390408,Lynnmouth Park
369788356,49.2792046,-123.118693,sθәqәlxenәm ts'exwts'áxwi7
369935512,49.2883547,-123.0352001,Creekway Park
370147927,49.3396678,-123.0472448,Hunter Park
370150869,49.339179,-123.053872,Princess Park
370440914,49.339165,-123.2501381,Caulfeild Park
370661252,49.3083814,-123.0428445,Park & Tilford Gardens
371686134,49.1910977,-123.1473996,
371976228,49.3272803,-123.1647871,Seawalk Gardens
371976699,49.3287246,-123.1711003,Weston Park
371976764,49.3317533,-123.1750469,Foot of 23rd Street Park
371976765,49.3276365,-123.1680754,Navvy Jack Point Park
371978247,49.3330726,-123.1824657,Dundarave Park
371978449,49.3341779,-123.1856661,Foot of 26th Street Park
371979325,49.3361133,-123.1795448,Irwin Park
371980709,49.3297581,-123.1653405,Memorial Park
371981663,49.3267651,-123.1535796,Ambleside Landing
372420284,49.3112947,-122.9900349,
374500866,49.2078342,-122.9011447,Albert Crescent Park
374983932,49.2280113,-122.9162414,George H. Leaf Park
379727436,49.1226448,-122.8534142,
382975318,49.2788352,-123.01585,West-Sells Park
390926137,49.3116554,-123.0360001,Bridgman Park
391320909,49.3479573,-123.1134757,Capilano River Regional Park
392023454,49.106724,-122.8083239,Panorama Village Park
392023455,49.1085544,-122.8048893,Springwood Forest Park
392023456,49.1114706,-122.7987097,Sullivan Elementary School Park
392023457,49.1014936,-122.8109731,Bob Rutledge Park
397511204,49.3132145,-122.9743581,Garibaldi Park
397531465,49.3193516,-122.9639101,Indian River Park
397539583,49.3173762,-122.9558914,Russell Park
397550739,49.3203147,-122.9487563,Myrtle Park
397558571,49.3075028,-122.9602731,Roche Point Park
397561671,49.3136646,-122.9553357,Sherwood Park
397562433,49.3055316,-122.9545315,Fairway Park
397721795,49.1152828,-122.7162786,
397841607,49.3234768,-122.9413081,Wickenden Park
397898012,49.3251495,-122.9472338,Deep Cove Park
397898013,49.3282818,-122.9495381,Panorama Park
398040808,49.3212576,-122.993876,McCartney Creek Park
398073525,49.3120654,-123.0000776,Windridge Park
398076718,49.3289473,-122.9989705,Blueridge Park
398076719,49.3244991,-122.9987,Byron Park
398076720,49.3298125,-123.0026687,Canyon Creek Park
398076721,49.3223744,-123.0082,Canyon Creek Park
398076723,49.3276022,-123.0056042,Eliza Kuttner Park
398076724,49.3144015,-123.0106188,Hogan's Pools Park
398076725,49.3123564,-123.0116034,Hogan's Pools Park
398076726,49.3194102,-122.9991096,Trillium Park
398417325,49.3255852,-123.0313344,Appin Park
398417326,49.3212306,-123.0334035,Arborlynn Park
398417328,49.3243801,-123.0331121,Beaulynn Park
398417329,49.326153,-123.0358945,Briarlynn Park
398579124,49.3314426,-123.035426,Viewlynn Park
398595410,49.3379977,-123.024217,Draycott-Westover Park
398630233,49.3468319,-123.0253858,Kilmer Park
398630234,49.3407605,-123.0261603,Pierard Park
398633803,49.3380712,-123.037032,
398633807,49.3392874,-123.0363277,Institute Park
398633811,49.340441,-123.0374009,Lynn Valley Park
398633813,49.3376672,-123.0374064,Pioneer Park
398635273,49.3447477,-123.0308535,Doran Park
398830455,49.3524973,-123.0296564,McNair Park
398991044,49.3484962,-123.0238202,Evelyn Park
399734802,49.3077074,-122.9488944,Dollar Road Waterfront
399734804,49.3091926,-122.9486098,Lowry Waterfront Park
401335636,49.36053,-123.1032878,Cleveland Park
401335637,49.3646887,-123.0976477,Grousewoods Park
401335638,49.3620769,-123.0912855,Malaspina Park
401335639,49.3601235,-123.0934233,Sarita Park
404325986,49.2213806,-122.9179433,
409154772,49.2550232,-123.0296893,Falaise Park
409158890,49.2204583,-123.0292874,Sparwood Park
411832527,49.0632109,-122.96434,Boundary Bay Regional Park
412340908,49.1729154,-122.9724538,McLean Neighbourhood Park
412340911,49.190714,-122.9341917,Old Schoolhouse Park
412466509,49.1645712,-122.923727,Devon Gardens Park Reserve
412842622,49.1091538,-122.8606708,West Newton Community Park
412843654,49.1161557,-122.7339086,Cloverdale Youth Park
412848368,49.1301349,-122.8106854,T.E. Scott Park
413059795,49.2085512,-122.7260234,Robert Point Rest Area
413128539,49.1801288,-122.9608395,Hamilton Highway Park
413415574,49.1217804,-122.8652149,M.J. Norris Park
413456384,49.1681894,-122.7859597,Woodland Park
413457979,49.173229,-122.8499529,Queen Elizabeth Meadows Park
413460293,49.1733756,-122.8596883,Betty Huff Park
413462857,49.1688522,-122.8703447,Robertson Drive Park
413980029,49.1508265,-122.8971259,81A Avenue Park
413994867,49.17581,-122.9642252,Hamilton Community Park
414003340,49.1495586,-123.1217749,Heather Dolphin Neighbourhood Park
414004747,49.1508278,-123.1182378,Debeck Neighbourhood Park
414006344,49.1453331,-123.1071769,Agassiz Neighbourhood Park
414017542,49.1387118,-123.1607048,Sandiford Tot Lot
414018316,49.1362975,-123.1613114,Kozier Neighbourhood Park
414022418,49.1443686,-123.1853315,Dixon Neighbourhood School Park
414049162,49.2470455,-122.9002823,Keswick Park
414501187,49.2341351,-122.7709608,Kroeker Park
414502360,49.2584435,-122.7806296,Elks Park
414503698,49.2671074,-122.7748834,McMitchell Park
414505929,49.261435,-122.7489978,Terry Fox Park
414507533,49.2357593,-122.7407151,Cottonwood BMX Park
414880279,49.1776742,-122.9560736,Thompson's Landing Park
414881846,49.2041829,-122.9146316,Toronto Place Park
414882199,49.2160334,-122.9019623,Woodlands Memorial Garden
414882927,49.2292919,-122.9065705,Wesburnco Sports Courts
414884529,49.2746125,-122.846654,Chip Kerr Park
414886577,49.2851792,-122.8755823,McGill Park
417759528,49.2368289,-122.8314884,Dawes Hill Park
417760696,49.2450204,-122.8186745,Hickey Street Reservoir Park
417761312,49.2656708,-122.7929256,Meadowbrook Park
419165026,49.2866829,-123.0611463,
419605387,49.0911466,-123.0729834,Linden Drive Park
425951558,49.2303024,-122.9047216,Victory Heights Park
442505195,49.2417443,-122.7533099,Peace Park
448752366,49.3256155,-123.1075893,Ashdown Park
449995415,49.1785212,-123.1190693,
452966589,49.1624147,-123.1698574,Railway Granville Bike Park
454701371,49.1937734,-123.1709421,
461433337,49.279073,-122.9082016,Richard Bolton Park
461522921,49.2982748,-122.757907,Princeton Park
461523129,49.2956287,-122.7572546,Millard Orchard Park
462424631,49.1815352,-123.1117866,Odlin Neighbourhood Park
462426658,49.1795972,-123.1054077,Odlinwood Neighbourhood Park
462431024,49.1857868,-123.1102492,Kilby Park
463354866,49.1682885,-123.1208929,Katsura Neighbourhood Park
463354867,49.168228,-123.1161551,Birch Neighbourhood Park
463597413,49.1788203,-123.1175357,
463597414,49.1832081,-123.1169397,
463597415,49.1810345,-123.1172643,Alexandra Neighbourhood Park
463741972,49.1894517,-123.1257386,Ketcheson Neighbourhood Park
464448672,49.1360376,-123.1797727,
464449548,49.1314745,-123.1737355,
464580265,49.1501117,-123.1423942,Marrington Neighbourhood Park
465957374,49.2065267,-122.9611037,Taylor Park
465964449,49.2159867,-122.9597153,Powerhouse Park
466025229,49.2218523,-122.949817,Edmonds Park
466225885,49.2175485,-122.9665004,Burnaby South Memorial Park
466225886,49.2180819,-122.9643411,
466264684,49.2149324,-122.9555221,Poplar Park
466533806,49.2146505,-122.9603831,
466544115,49.1995497,-122.9619763,Willard Park
467053356,49.1280797,-123.1911361,Richmond Street Neighbourhood Park
467235086,49.2197677,-122.9561784,
467240088,49.220667,-122.965939,Rene Memorial Park
467491746,49.2370494,-122.9523726,Lubbock's Wood Park
467495065,49.2392141,-122.9589463,Wilton Avenue Park Site
467625298,49.2431223,-122.9825922,Gilpin Park
468465522,49.1691601,-123.1332478,Lang Park
468465903,49.2648581,-122.7366713,Blakeburn Lagoons Park
468516054,49.3127232,-123.0804379,Time Square Park
468813808,49.2005822,-122.9196885,Columbia St Sq Park
469374843,49.1604164,-122.8366055,
469554075,49.2739371,-123.1231895,
471558272,49.2033032,-123.0986787,Mitchell Island Pier
471564893,49.1683288,-123.1346415,Perla Building Park
471683919,49.2356985,-123.153459,Kerrisdale Park
475662756,49.2023688,-123.0482349,No. 7 Road Pier Park
475729250,49.3390976,-123.2615535,Trails Park
476977568,49.275508,-122.9215525,Naheeno Park
477535688,49.256233,-122.8885616,Black and Whites Park
477772824,49.2723802,-123.1357506,Triangle Square
479676340,49.2216587,-122.92888,Eastburn Park
481148492,49.1794101,-122.8608972,Bog Park
481251249,49.1798509,-122.8552439,A.H.P Matthew Park
481271673,49.1835382,-122.8716572,Robson Park
481272289,49.1658736,-122.8356294,Bear Creek Heights Park
481275070,49.1571054,-122.8288719,Brookside Park
481275546,49.1659629,-122.8466426,Bryan Place Park
481279933,49.1808337,-122.9047504,Royal Heights Park
481282037,49.1145346,-122.7634423,A.J. McLellan Park
481284610,49.1159136,-122.7693755,Bose Forest Park
481286180,49.1107061,-122.7711623,Churchland Park
481288021,49.1230088,-122.7174215,Clayton Hill Park
481288022,49.1212298,-122.7175573,Clayton Hill Park
481288271,49.1091498,-122.7503689,Cloverdale Heights Park
481288755,49.1063006,-122.7547416,Guy Richardson Park
481290811,49.1615735,-122.7989547,August Drive Park
481291023,49.1723162,-122.7856843,Bel-Air Park
481292317,49.154008,-122.7864439,Cedar Greens Park
481292429,49.1445296,-122.7766626,Cottonwood Park
481293586,49.1493484,-122.7919039,Coyote Creek Park
481294233,49.150033,-122.7646043,Coyote Springs Park
481295659,49.1650871,-122.8082003,Maple Green Park
481296029,49.1565266,-122.8071587,Maple Park
481296438,49.1523629,-122.808152,Morningside Park
481297906,49.1500362,-122.7728828,Walnut Park
481298950,49.1826444,-122.7880718,Davidson Park
481918324,49.1104778,-122.8514151,Aspen Park
482343532,49.1403271,-122.9170386,Davie Way Park
482344397,49.10516,-123.0728219,Eastpoint Park Reserve
483554769,49.2674811,-122.7465974,Birchland Park
483556951,49.2486763,-122.7696977,Cameron Park
483557409,49.2477402,-122.7677755,Thompson Park
483558493,49.2664786,-122.7453703,Cascara Park
483562824,49.2633392,-122.7620536,Imperial Park
483563835,49.2478859,-122.7860642,Nacht Park
483564263,49.2734908,-122.7371049,Pinemount Park
483565393,49.2749291,-122.7900133,Sheila Barrett Park
483566464,49.2354682,-122.826409,Cape Horn Park
483567716,49.2807938,-122.8163415,Harrier Park
483567949,49.2988847,-122.7697064,Hockaday Park
483568852,49.3030185,-122.7598513,Marguerite Park
483571813,49.2844255,-122.7780383,Ozada Park
483578386,49.2996604,-122.7873426,Robson Park
483580546,49.2439009,-122.8538208,Rochester Park
483580998,49.3006434,-122.8103442,Tanglewood Park
483581756,49.3175072,-122.7970609,Turnberry Park
483831273,49.3056908,-122.8262806,Sycamore Park
484285159,49.2109811,-122.988917,Alta Vista Reservoir Park
484287865,49.2282599,-122.912801,Cumberland Park
484288481,49.2627318,-122.9917404,Brentwood Town Centre Park Site
484290644,49.2529253,-122.9083604,Eastlake Park
484292362,49.2465904,-122.9766853,Macey Park
484443076,49.2635832,-122.9055722,Maple Grove Park
484443682,49.2128878,-123.0090463,McKay Park
484443809,49.2636232,-122.932882,Meadowood Park
484445674,49.266704,-122.9894013,Springer Park
484447610,49.2653873,-122.9224809,Forest Grove Park
484448196,49.2065434,-123.0035414,Riverway Sports Complex
484609144,49.279532,-122.8224204,
484613208,49.1297693,-123.1887914,5th Avenue Park
484620979,49.1674261,-123.171334,McCallan Neighbourhood Park
484623040,49.1917744,-123.1445171,Sea Island Community Centre Park
484633362,49.1696378,-123.1783928,Gibbons VLA Park
484634511,49.1691855,-123.1649542,Tiffany Park
484635120,49.1128102,-123.1221419,Woodwards Slough
484643013,49.2571179,-123.1806324,Quadra West Park
484646374,49.2076363,-123.0361221,Kinross Ravine Park
484646738,49.2160632,-123.0381911,Rosemont Park
484648418,49.2248931,-123.1114865,Langara Park
484649283,49.2187141,-123.0633151,Humm Park
484792974,49.313529,-123.0917973,Bewicke Park
484796492,49.3147542,-123.0781825,Katsalánexw Park
484797623,49.3107683,-123.0586393,Chief Dan George Park
484798273,49.3108571,-123.0691913,Chief Mathias Joe Park
484801417,49.3103987,-123.0744334,Derek Inman Park
484808450,49.3306545,-123.066548,Mc Dougall Park
484810399,49.3187367,-123.0823077,Mc Evoy Park
484811598,49.3154886,-123.0669328,Sam Walker Park
485432926,49.2671072,-123.0954729,
485437993,49.3059571,-123.0228986,Cutter Island Park
485438831,49.3140107,-123.0209928,Lillooet Park
485445693,49.3447031,-123.0728285,Rockland Park
485446372,49.353479,-123.1050877,Glenwood Park
485446866,49.3560775,-123.1373466,Andover Park
485447549,49.3413246,-123.1344058,Mount Moyne Square Park
485447649,49.345771,-123.146911,Cross Creek Park
485447768,49.3492298,-123.1487764,Chartwell Park
485447900,49.3459536,-123.1663301,Westhill Park
485448072,49.3532511,-123.1626557,Normanby Park
485448488,49.3508944,-123.1653443,Finch Hill Park
485449664,49.3486723,-123.1904301,Chairlift Park
485449772,49.3554987,-123.2507509,Westwood Park
485450179,49.3729396,-123.2834001,Batchelor Bay Park
485450378,49.3705137,-123.277687,Tantalus Park
485450708,49.3532335,-123.262254,Park Verdun
485450890,49.3405668,-123.2687788,Klootchman Park
485451149,49.3394248,-123.2565897,The Dale Park
485581547,49.3623381,-123.2817007,Larson Bay Park
485582185,49.3574091,-123.2799612,Tall Trees Park
485585781,49.3588335,-123.2703907,Seaview Walk
485587530,49.3539016,-123.2684941,Eagle Harbour Park
485588194,49.351054,-123.2688035,Parthenon Park
485588436,49.3481893,-123.2697304,Kew Beach Park
485589539,49.3490396,-123.2583309,Plateau Park
485591720,49.340775,-123.2259951,Sandy Cove Park
485591721,49.3425615,-123.2252292,Sharon Park
485592244,49.3409074,-123.2124673,West Bay Park
485593480,49.3377265,-123.1412217,Burley Drive Park
485594988,49.3333758,-123.1221173,Cedardale Park
485594989,49.3345875,-123.1216859,Hugo Ray Park
485594990,49.3274473,-123.1277636,Klahanie Park
485594991,49.3317957,-123.1193832,Klee Wyck Park
486646023,49.0915184,-123.0896213,Georgia Street Park Reserve
486815254,49.3054126,-122.8295611,
486927253,49.1565325,-122.7976091,44E - Detention Pond
487311198,49.350725,-123.1724341,
487636918,49.2736134,-122.8912148,
488576223,49.1383474,-122.8160428,Chimney Heights Park
492242276,49.1286453,-122.8411564,
492703442,49.2197553,-123.141622,Shannon Mews Park
493787893,49.2318512,-122.9557671,Buckingham Park
493788411,49.2338549,-122.9622234,Haszard Park
493788796,49.2302027,-122.9555378,Braemar Park
494915865,49.3272762,-123.1226957,Belle Isle Park
496524965,49.1425304,-122.8818507,Strawberry Hill Park
496736024,49.1528153,-122.8834702,Kennedy Trail Park
496736276,49.1583931,-122.885894,Amelia Adams Park
496750960,49.1166505,-122.8486611,Heritage Woods Park
496753956,49.1156517,-122.7967,Sullivan Park
497894963,49.3075388,-123.0559157,Moodyville Park
497949616,49.1168788,-122.832753,McLeod Park
498073898,49.3238038,-123.0940108,
498089610,49.1292203,-122.8705976,Evershine Park
498134220,49.2791423,-123.111114,St. Julien Square
498997238,49.1626479,-122.9314705,Delwood Park Reserve
499998160,49.1559462,-122.8229199,43D - Greenbelt
500004959,49.1645947,-122.8203991,33F - Tot-Lot
515747278,49.1785252,-122.9512245,Riverfront Trail
516300799,49.2687933,-123.1319763,Ron Basford Park
526675640,49.2797597,-123.1050026,
526675645,49.2764583,-123.1066592,
528730723,49.2467469,-123.1248389,
534395117,49.1544756,-122.748035,46D - Greenbelt
538606543,49.1961158,-122.8355536,Forsyth Park
544256134,49.292009,-123.1378026,
544341109,49.2743036,-123.1173357,Ring Gear
544728096,49.1532962,-122.9321224,Eclipse Park
544729575,49.156883,-122.9267349,Radiance Park
545167783,49.1667291,-122.9766749,Fraserwood Park
545421312,49.1559754,-122.9278735,Spyglass Park
548009389,49.3203583,-122.9727704,Parkgate Park
548009393,49.3190181,-122.9854794,Northlands Park
551500206,49.2661271,-123.1153029,Barbara Howard Plaza
553375358,49.2313566,-123.0092929,
557180045,49.1781722,-122.952325,Riverfront Park Trail
558628324,49.2911894,-123.0440493,
562972495,49.1902319,-123.0880192,Bridgeport Industrial Park
568804846,49.3467024,-123.1627485,douggy park
578388644,49.1149998,-122.8107816,
578541478,49.1113191,-122.7941143,Kettle Crescent Park
578541479,49.1095718,-122.7960106,Kettle Crescent Park
578588214,49.1090196,-122.7980301,
578588919,49.1076584,-122.797165,Kettle Crescent Park
578588920,49.1067299,-122.7988306,
578604327,49.1089666,-122.7925925,Kilkee Drive Park
579724282,49.1055179,-122.8205827,
579724283,49.1071171,-122.8206384,
579728093,49.1098014,-122.8211299,
579740431,49.1132049,-122.821657,
579975220,49.1268923,-122.8429453,
579981536,49.1275925,-122.8485954,
580182927,49.1319007,-122.8093453,
580183753,49.1287799,-122.8093037,
580184254,49.130112,-122.8071741,
580184256,49.1287369,-122.8048633,
580209253,49.1374156,-122.8112313,
581329847,49.1187633,-122.8578632,
581333819,49.1163169,-122.859341,
581335885,49.1138873,-122.8636863,
581335886,49.1185033,-122.8599365,
581683260,49.108336,-122.864194,
581683261,49.1084093,-122.8585525,
581692407,49.1083979,-122.8497629,
581716586,49.1131661,-122.8541992,
581720395,49.1159874,-122.849958,
581723174,49.1176079,-122.8466294,
582097611,49.1083329,-122.8431379,
582498231,49.1055659,-122.8805943,
582677882,49.1742074,-122.8782884,Iona Park
582705773,49.1864684,-122.7812199,
582705976,49.1850704,-122.7818233,
582706222,49.1815708,-122.7819694,
582719089,49.1062875,-122.8761606,
582723621,49.1063174,-122.8737104,
582777065,49.1675499,-122.8215003,33C Tot-Lot
582777907,49.1682878,-122.8184342,Blackberry Park
582778343,49.1696242,-122.8227806,33M - Detention Pond
582882356,49.1062963,-122.8700046,
582882358,49.1068293,-122.8873162,
582934956,49.1062541,-122.8722217,
583533888,49.1033863,-122.8439366,
583626427,49.2247186,-122.8911932,
584478750,49.1620363,-123.1377136,Brighouse Park
584480029,49.1662851,-123.1440144,Minoru Park
584502191,49.2856347,-123.120387,Art Philips Park
585478255,49.0999678,-122.8535296,
585545005,49.2978322,-122.7537474,Queenston Park
585832891,49.1869051,-122.8134445,
585999639,49.1583005,-123.1338356,General Currie Neighbourhood School Park
587072071,49.106797,-122.861897,
601851234,49.2826711,-123.1206885,Robson Square
608818861,49.1857268,-123.1317128,Aberdeen Neighbourhood Park
609671197,49.2655077,-123.1242884,Laurel Landbridge Park
610337871,49.2150903,-122.9868677,Lewarne Park
617512337,49.3248749,-123.0827321,
629278247,49.2749694,-123.0029059,Willingdon Linear Park
635435962,49.1481322,-123.1700666,Railway Greenway
635479746,49.1577403,-123.1540311,Garatt Park
650841093,49.2173111,-123.1070074,
663304935,49.2473876,-122.9360308,Eagle Creek Ravine Park
666616395,49.2533326,-123.238701,Brockhouse Park
666616396,49.2523015,-123.2362658,Mundell Park
678424591,49.28653,-123.1250815,
682136020,49.2780012,-123.2469666,Foreshore Park
682315273,49.1362881,-122.9177155,Blake Drive Park Reserve
682360080,49.2796287,-123.2423368,
684260463,49.2751905,-123.0987958,
693346039,49.2721199,-123.1403346,Creekside Park
696018733,49.1076419,-123.0768588,Windjammer Park
696061591,49.0859885,-123.0438666,Kensington South Park Reserve
697895315,49.1797708,-123.1201296,Alexandra Court Playground
699840400,49.0862008,-123.0780019,Chillukthan Slough Parkette
704250802,49.0931413,-123.0858722,Elliot Street Park Reserve
714120966,49.2799306,-122.834038,
718031693,49.2879766,-122.8416423,Old Mill Site Park
720607326,49.277528,-122.8586677,Queens Street Plaza
721018918,49.1126711,-122.910575,112 Street Park Reserve
726957555,49.1599806,-123.1649867,McKay Park
729217962,49.3130123,-123.0284233,
732218437,49.2585541,-123.2457486,Eagles Park
732785163,49.2763189,-123.1035836,Concord Pacific Pop Up Park
736325684,49.1242096,-123.1698548,South Dyke Trail Entrance
738684544,49.266436,-123.0908774,Carolina Park
740017035,49.2551581,-123.1013597,Sun Hop Park
743123275,49.2233852,-123.0704789,Gordon Park
743156778,49.2547693,-123.121138,Heather Park
743156779,49.2525471,-123.1224244,Douglas Park
746752025,49.286431,-123.1368274,West end mini park
746752026,49.2619895,-123.1557648,Arbutus Greenway Park
746813719,49.2907636,-123.1423528,
751423566,49.2159843,-122.862553,Surrey Public Wharf
755330606,49.2730538,-123.2056774,Locarno Park
783220311,49.1390291,-122.8867208,RA Nicholson Park
783702839,49.1371636,-122.8775844,
785747811,49.2550174,-122.7273451,Dominion Park
793106196,49.0869228,-123.101983,
795487884,49.2868699,-122.870328,Easthill Park
796356074,49.2993755,-122.7625829,Burke Mountain Pioneer Park
796357507,49.2930497,-122.7439505,Riley Park
800586043,49.2175454,-122.9966921,Ledingham Park
801799090,49.3347347,-123.0660563,Dog Park (unnamed)
802309875,49.2608542,-123.1208953,
804730386,49.1778462,-122.8646923,
804730387,49.1784236,-122.8637051,21C Tot-Lot
804754137,49.1539344,-122.7667706,
805133886,49.1503896,-122.8020857,43V - Greenbelt
